createdAt;value
2019-09-10T10:02:42.000Z;6.70
2019-09-10T10:03:42.000Z;6.80
2019-09-10T10:04:43.000Z;6.80
2019-09-10T10:05:43.000Z;5.70
2019-09-10T10:06:43.000Z;5.70
2019-09-10T10:07:43.000Z;6.40
2019-09-10T10:08:43.000Z;5.10
2019-09-10T10:09:43.000Z;5.60
2019-09-10T10:10:43.000Z;5.40
2019-09-10T10:11:43.000Z;5.30
2019-09-10T10:12:43.000Z;4.90
2019-09-10T10:13:43.000Z;5.10
2019-09-10T10:14:43.000Z;4.10
2019-09-10T10:15:44.000Z;4.50
2019-09-10T10:16:44.000Z;4.60
2019-09-10T10:17:44.000Z;4.30
2019-09-10T10:18:44.000Z;4.60
2019-09-10T10:19:44.000Z;4.90
2019-09-10T10:20:44.000Z;4.00
2019-09-10T10:21:44.000Z;4.30
2019-09-10T10:22:44.000Z;4.90
2019-09-10T10:23:44.000Z;4.80
2019-09-10T10:24:44.000Z;5.00
2019-09-10T10:25:44.000Z;5.60
2019-09-10T10:26:45.000Z;5.50
2019-09-10T10:27:45.000Z;5.50
2019-09-10T10:28:45.000Z;5.70
2019-09-10T10:29:45.000Z;5.30
2019-09-10T10:30:45.000Z;4.80
2019-09-10T10:31:45.000Z;5.50
2019-09-10T10:32:45.000Z;4.50
2019-09-10T10:33:45.000Z;5.00
2019-09-10T10:34:45.000Z;4.40
2019-09-10T10:35:45.000Z;4.80
2019-09-10T10:36:45.000Z;5.80
2019-09-10T10:37:46.000Z;5.00
2019-09-10T10:38:46.000Z;5.30
2019-09-10T10:39:46.000Z;4.90
2019-09-10T10:40:46.000Z;5.00
2019-09-10T10:41:46.000Z;5.30
2019-09-10T10:42:46.000Z;5.00
2019-09-10T10:43:46.000Z;4.90
2019-09-10T10:44:46.000Z;5.00
2019-09-10T10:45:46.000Z;5.20
2019-09-10T10:46:46.000Z;5.30
2019-09-10T10:47:47.000Z;5.10
2019-09-10T10:48:47.000Z;4.90
2019-09-10T10:49:47.000Z;5.40
2019-09-10T10:50:47.000Z;5.40
2019-09-10T10:51:47.000Z;5.60
2019-09-10T10:52:47.000Z;5.90
2019-09-10T10:53:47.000Z;5.90
2019-09-10T10:54:47.000Z;6.20
2019-09-10T10:55:47.000Z;6.20
2019-09-10T10:56:47.000Z;6.50
2019-09-10T10:57:47.000Z;6.80
2019-09-10T10:58:48.000Z;6.40
2019-09-10T10:59:48.000Z;6.00
2019-09-10T11:00:48.000Z;5.80
2019-09-10T11:01:48.000Z;5.50
2019-09-10T11:02:48.000Z;4.90
2019-09-10T11:03:48.000Z;5.10
2019-09-10T11:04:48.000Z;5.40
2019-09-10T11:05:48.000Z;5.30
2019-09-10T11:06:48.000Z;5.70
2019-09-10T11:07:48.000Z;5.60
2019-09-10T11:08:48.000Z;5.60
2019-09-10T11:09:49.000Z;6.50
2019-09-10T11:10:49.000Z;5.60
2019-09-10T11:11:49.000Z;5.90
2019-09-10T11:12:49.000Z;5.40
2019-09-10T11:13:49.000Z;5.10
2019-09-10T11:14:49.000Z;4.50
2019-09-10T11:15:49.000Z;6.10
2019-09-10T11:16:49.000Z;6.10
2019-09-10T11:17:49.000Z;5.50
2019-09-10T11:18:49.000Z;6.30
2019-09-10T11:19:49.000Z;5.90
2019-09-10T11:20:50.000Z;5.70
2019-09-10T11:21:50.000Z;6.20
2019-09-10T11:22:50.000Z;6.00
2019-09-10T11:23:50.000Z;6.30
2019-09-10T11:24:50.000Z;7.10
2019-09-10T11:25:50.000Z;6.10
2019-09-10T11:26:50.000Z;5.00
2019-09-10T11:27:50.000Z;6.00
2019-09-10T11:28:50.000Z;5.90
2019-09-10T11:29:50.000Z;6.10
2019-09-10T11:30:51.000Z;6.40
2019-09-10T11:31:51.000Z;6.70
2019-09-10T11:32:51.000Z;6.70
2019-09-10T11:33:51.000Z;7.20
2019-09-10T11:34:51.000Z;6.80
2019-09-10T11:35:51.000Z;6.20
2019-09-10T11:36:51.000Z;6.00
2019-09-10T11:37:51.000Z;6.00
2019-09-10T11:38:51.000Z;5.40
2019-09-10T11:39:51.000Z;5.40
2019-09-10T11:40:51.000Z;5.60
2019-09-10T11:41:52.000Z;6.30
2019-09-10T11:42:52.000Z;6.10
2019-09-10T11:43:52.000Z;6.50
2019-09-10T11:44:52.000Z;5.50
2019-09-10T11:45:52.000Z;5.10
2019-09-10T11:46:52.000Z;5.10
2019-09-10T11:47:52.000Z;5.90
2019-09-10T11:48:52.000Z;6.30
2019-09-10T11:49:52.000Z;6.40
2019-09-10T11:50:52.000Z;5.90
2019-09-10T11:51:52.000Z;5.90
2019-09-10T11:52:53.000Z;6.10
2019-09-10T11:53:53.000Z;6.10
2019-09-10T11:54:53.000Z;5.60
2019-09-10T11:55:53.000Z;5.90
2019-09-10T11:56:53.000Z;6.00
2019-09-10T11:57:53.000Z;5.90
2019-09-10T11:58:53.000Z;7.90
2019-09-10T11:59:53.000Z;6.50
2019-09-10T12:00:53.000Z;6.40
2019-09-10T12:01:53.000Z;8.30
2019-09-10T12:02:53.000Z;4.50
2019-09-10T12:03:54.000Z;4.80
2019-09-10T12:04:54.000Z;4.60
2019-09-10T12:05:54.000Z;4.60
2019-09-10T12:06:54.000Z;5.00
2019-09-10T12:07:54.000Z;5.00
2019-09-10T12:08:54.000Z;5.40
2019-09-10T12:09:54.000Z;5.60
2019-09-10T12:10:54.000Z;6.10
2019-09-10T12:11:54.000Z;5.70
2019-09-10T12:12:54.000Z;4.70
2019-09-10T12:13:55.000Z;4.40
2019-09-10T12:14:55.000Z;3.80
2019-09-10T12:15:55.000Z;4.70
2019-09-10T12:16:55.000Z;3.50
2019-09-10T12:17:55.000Z;3.50
2019-09-10T12:18:55.000Z;3.50
2019-09-10T12:19:55.000Z;3.90
2019-09-10T12:20:55.000Z;3.60
2019-09-10T12:21:55.000Z;3.70
2019-09-10T12:22:55.000Z;3.40
2019-09-10T12:23:55.000Z;3.20
2019-09-10T12:24:56.000Z;3.20
2019-09-10T12:25:56.000Z;2.70
2019-09-10T12:26:56.000Z;2.80
2019-09-10T12:27:56.000Z;3.30
2019-09-10T12:28:56.000Z;3.20
2019-09-10T12:29:56.000Z;4.00
2019-09-10T12:30:56.000Z;3.30
2019-09-10T12:31:56.000Z;3.30
2019-09-10T12:32:56.000Z;2.90
2019-09-10T12:33:56.000Z;3.00
2019-09-10T12:34:56.000Z;3.00
2019-09-10T12:35:57.000Z;3.10
2019-09-10T12:36:57.000Z;2.90
2019-09-10T12:37:57.000Z;3.20
2019-09-10T12:38:57.000Z;3.30
2019-09-10T12:39:57.000Z;3.20
2019-09-10T12:40:57.000Z;3.10
2019-09-10T12:41:57.000Z;3.50
2019-09-10T12:42:57.000Z;3.80
2019-09-10T12:43:57.000Z;3.70
2019-09-10T12:44:57.000Z;2.90
2019-09-10T12:45:57.000Z;3.50
2019-09-10T12:46:58.000Z;3.30
2019-09-10T12:47:58.000Z;3.30
2019-09-10T12:48:58.000Z;3.00
2019-09-10T12:49:58.000Z;3.70
2019-09-10T12:50:58.000Z;3.30
2019-09-10T12:51:58.000Z;3.20
2019-09-10T12:52:58.000Z;3.30
2019-09-10T12:53:58.000Z;4.10
2019-09-10T12:54:58.000Z;2.90
2019-09-10T12:55:58.000Z;3.40
2019-09-10T12:56:59.000Z;3.50
2019-09-10T12:57:59.000Z;3.30
2019-09-10T12:58:59.000Z;2.90
2019-09-10T12:59:59.000Z;3.00
2019-09-10T13:00:59.000Z;3.00
2019-09-10T13:01:59.000Z;2.40
2019-09-10T13:02:59.000Z;2.90
2019-09-10T13:03:59.000Z;2.60
2019-09-10T13:04:59.000Z;3.30
2019-09-10T13:05:59.000Z;3.00
2019-09-10T13:06:59.000Z;4.10
2019-09-10T13:08:00.000Z;3.30
2019-09-10T13:09:00.000Z;3.10
2019-09-10T13:10:00.000Z;3.20
2019-09-10T13:11:00.000Z;3.70
2019-09-10T13:12:00.000Z;3.10
2019-09-10T13:13:00.000Z;3.20
2019-09-10T13:14:00.000Z;3.20
2019-09-10T13:15:00.000Z;3.20
2019-09-10T13:16:00.000Z;3.40
2019-09-10T13:17:00.000Z;3.00
2019-09-10T13:18:00.000Z;3.40
2019-09-10T13:19:01.000Z;3.50
2019-09-10T13:20:01.000Z;3.30
2019-09-10T13:21:01.000Z;3.60
2019-09-10T13:22:01.000Z;3.10
2019-09-10T13:23:01.000Z;2.80
2019-09-10T13:24:01.000Z;2.60
2019-09-10T13:25:01.000Z;3.10
2019-09-10T13:26:01.000Z;2.90
2019-09-10T13:27:01.000Z;2.50
2019-09-10T13:28:01.000Z;3.00
2019-09-10T13:29:01.000Z;3.20
2019-09-10T13:30:02.000Z;2.90
2019-09-10T13:31:02.000Z;3.80
2019-09-10T13:32:02.000Z;2.90
2019-09-10T13:33:02.000Z;2.90
2019-09-10T13:34:02.000Z;2.90
2019-09-10T13:35:02.000Z;2.70
2019-09-10T13:36:02.000Z;2.60
2019-09-10T13:37:02.000Z;2.20
2019-09-10T13:38:02.000Z;2.40
2019-09-10T13:39:02.000Z;3.50
2019-09-10T13:40:03.000Z;2.90
2019-09-10T13:41:03.000Z;3.40
2019-09-10T13:42:03.000Z;3.30
2019-09-10T13:43:03.000Z;3.00
2019-09-10T13:44:03.000Z;3.80
2019-09-10T13:45:03.000Z;3.50
2019-09-10T13:46:03.000Z;3.20
2019-09-10T13:47:03.000Z;3.30
2019-09-10T13:48:03.000Z;3.50
2019-09-10T13:49:03.000Z;3.60
2019-09-10T13:50:03.000Z;3.30
2019-09-10T13:51:04.000Z;2.50
2019-09-10T13:52:04.000Z;3.70
2019-09-10T13:53:04.000Z;3.10
2019-09-10T13:54:04.000Z;3.10
2019-09-10T13:55:04.000Z;3.20
2019-09-10T13:56:04.000Z;3.00
2019-09-10T13:57:04.000Z;2.70
2019-09-10T13:58:04.000Z;3.30
2019-09-10T13:59:04.000Z;3.00
2019-09-10T14:00:04.000Z;3.10
2019-09-10T14:01:04.000Z;2.50
2019-09-10T14:02:05.000Z;2.50
2019-09-10T14:03:05.000Z;2.50
2019-09-10T14:04:05.000Z;2.30
2019-09-10T14:05:05.000Z;2.80
2019-09-10T14:06:05.000Z;2.80
2019-09-10T14:07:05.000Z;2.70
2019-09-10T14:08:05.000Z;2.70
2019-09-10T14:09:05.000Z;2.70
2019-09-10T14:10:05.000Z;2.30
2019-09-10T14:11:05.000Z;2.80
2019-09-10T14:12:05.000Z;2.60
2019-09-10T14:13:06.000Z;3.20
2019-09-10T14:14:06.000Z;3.10
2019-09-10T14:15:06.000Z;3.30
2019-09-10T14:16:06.000Z;4.00
2019-09-10T14:17:06.000Z;3.90
2019-09-10T14:18:06.000Z;4.20
2019-09-10T14:19:06.000Z;4.10
2019-09-10T14:20:06.000Z;3.60
2019-09-10T14:21:06.000Z;3.60
2019-09-10T14:22:06.000Z;3.60
2019-09-10T14:23:07.000Z;3.90
2019-09-10T14:24:07.000Z;3.70
2019-09-10T14:25:07.000Z;3.40
2019-09-10T14:26:07.000Z;3.80
2019-09-10T14:27:07.000Z;3.20
2019-09-10T14:28:07.000Z;3.40
2019-09-10T14:29:07.000Z;3.40
2019-09-10T14:30:07.000Z;3.20
2019-09-10T14:31:07.000Z;3.40
2019-09-10T14:32:07.000Z;3.20
2019-09-10T14:33:07.000Z;2.40
2019-09-10T14:34:08.000Z;2.80
2019-09-10T14:35:08.000Z;3.00
2019-09-10T14:36:08.000Z;2.80
2019-09-10T14:37:08.000Z;2.70
2019-09-10T14:38:08.000Z;2.80
2019-09-10T14:39:08.000Z;3.20
2019-09-10T14:40:08.000Z;2.60
2019-09-10T14:41:08.000Z;2.70
2019-09-10T14:42:08.000Z;2.70
2019-09-10T14:43:08.000Z;3.40
2019-09-10T14:44:08.000Z;3.00
2019-09-10T14:45:09.000Z;2.90
2019-09-10T14:46:09.000Z;3.00
2019-09-10T14:47:09.000Z;2.70
2019-09-10T14:48:09.000Z;2.10
2019-09-10T14:49:09.000Z;2.50
2019-09-10T14:50:09.000Z;2.70
2019-09-10T14:51:09.000Z;3.10
2019-09-10T14:52:09.000Z;3.30
2019-09-10T14:53:09.000Z;3.00
2019-09-10T14:54:09.000Z;3.10
2019-09-10T14:55:09.000Z;3.00
2019-09-10T14:56:10.000Z;2.90
2019-09-10T14:57:10.000Z;3.10
2019-09-10T14:58:10.000Z;3.30
2019-09-10T14:59:10.000Z;2.70
2019-09-10T15:00:10.000Z;2.60
2019-09-10T15:01:10.000Z;3.00
2019-09-10T15:02:10.000Z;3.20
2019-09-10T15:03:10.000Z;3.30
2019-09-10T15:04:10.000Z;3.10
2019-09-10T15:05:10.000Z;3.80
2019-09-10T15:06:11.000Z;4.00
2019-09-10T15:07:11.000Z;4.20
2019-09-10T15:08:11.000Z;3.90
2019-09-10T15:09:11.000Z;3.90
2019-09-10T15:10:11.000Z;4.20
2019-09-10T15:11:11.000Z;4.50
2019-09-10T15:12:11.000Z;4.20
2019-09-10T15:13:11.000Z;3.90
2019-09-10T15:14:11.000Z;3.30
2019-09-10T15:15:11.000Z;3.90
2019-09-10T15:16:11.000Z;3.00
2019-09-10T15:17:12.000Z;3.60
2019-09-10T15:18:12.000Z;3.60
2019-09-10T15:19:12.000Z;2.90
2019-09-10T15:20:12.000Z;3.30
2019-09-10T15:21:12.000Z;3.10
2019-09-10T15:22:12.000Z;3.30
2019-09-10T15:23:12.000Z;3.40
2019-09-10T15:24:12.000Z;3.20
2019-09-10T15:25:12.000Z;2.80
2019-09-10T15:26:12.000Z;3.30
2019-09-10T15:27:12.000Z;3.30
2019-09-10T15:28:13.000Z;3.50
2019-09-10T15:29:13.000Z;3.10
2019-09-10T15:30:13.000Z;3.20
2019-09-10T15:31:13.000Z;2.80
2019-09-10T15:32:13.000Z;3.20
2019-09-10T15:33:13.000Z;3.00
2019-09-10T15:34:13.000Z;3.10
2019-09-10T15:35:13.000Z;3.40
2019-09-10T15:36:13.000Z;3.90
2019-09-10T15:37:13.000Z;3.90
2019-09-10T15:38:13.000Z;3.50
2019-09-10T15:39:14.000Z;3.50
2019-09-10T15:40:14.000Z;3.70
2019-09-10T15:41:14.000Z;3.80
2019-09-10T15:42:14.000Z;3.80
2019-09-10T15:43:14.000Z;4.10
2019-09-10T15:44:14.000Z;3.70
2019-09-10T15:45:14.000Z;3.40
2019-09-10T15:46:14.000Z;3.50
2019-09-10T15:47:14.000Z;3.30
2019-09-10T15:48:14.000Z;3.60
2019-09-10T15:49:14.000Z;3.50
2019-09-10T15:50:15.000Z;3.50
2019-09-10T15:51:15.000Z;3.70
2019-09-10T15:52:15.000Z;3.50
2019-09-10T15:53:15.000Z;3.20
2019-09-10T15:54:15.000Z;3.30
2019-09-10T15:55:15.000Z;3.60
2019-09-10T15:56:15.000Z;3.40
2019-09-10T15:57:15.000Z;3.40
2019-09-10T15:58:15.000Z;3.20
2019-09-10T15:59:15.000Z;3.90
2019-09-10T16:00:16.000Z;3.20
2019-09-10T16:01:16.000Z;3.20
2019-09-10T16:02:16.000Z;3.70
2019-09-10T16:03:16.000Z;2.70
2019-09-10T16:04:16.000Z;2.70
2019-09-10T16:05:16.000Z;3.20
2019-09-10T16:06:16.000Z;3.20
2019-09-10T16:07:16.000Z;3.30
2019-09-10T16:08:16.000Z;3.20
2019-09-10T16:09:16.000Z;3.40
2019-09-10T16:10:16.000Z;3.30
2019-09-10T16:11:17.000Z;3.40
2019-09-10T16:12:17.000Z;2.90
2019-09-10T16:13:17.000Z;3.20
2019-09-10T16:14:17.000Z;2.90
2019-09-10T16:15:17.000Z;2.70
2019-09-10T16:16:17.000Z;2.90
2019-09-10T16:17:17.000Z;3.20
2019-09-10T16:18:17.000Z;3.30
2019-09-10T16:19:17.000Z;2.90
2019-09-10T16:20:17.000Z;2.80
2019-09-10T16:21:17.000Z;2.80
2019-09-10T16:22:18.000Z;2.90
2019-09-10T16:23:18.000Z;3.50
2019-09-10T16:24:18.000Z;2.80
2019-09-10T16:25:18.000Z;3.00
2019-09-10T16:26:18.000Z;3.30
2019-09-10T16:27:18.000Z;3.70
2019-09-10T16:28:18.000Z;3.50
2019-09-10T16:29:18.000Z;3.30
2019-09-10T16:30:18.000Z;3.50
2019-09-10T16:31:18.000Z;3.30
2019-09-10T16:32:19.000Z;3.50
2019-09-10T16:33:19.000Z;3.70
2019-09-10T16:34:19.000Z;3.90
2019-09-10T16:35:19.000Z;4.00
2019-09-10T16:36:19.000Z;4.10
2019-09-10T16:37:19.000Z;3.80
2019-09-10T16:38:19.000Z;3.90
2019-09-10T16:39:19.000Z;4.30
2019-09-10T16:40:19.000Z;4.40
2019-09-10T16:41:19.000Z;3.40
2019-09-10T16:42:19.000Z;3.70
2019-09-10T16:43:20.000Z;4.10
2019-09-10T16:44:20.000Z;3.90
2019-09-10T16:45:20.000Z;4.00
2019-09-10T16:46:20.000Z;4.10
2019-09-10T16:47:20.000Z;3.60
2019-09-10T16:48:20.000Z;3.30
2019-09-10T16:49:20.000Z;3.40
2019-09-10T16:50:20.000Z;3.70
2019-09-10T16:51:20.000Z;4.20
2019-09-10T16:52:20.000Z;3.40
2019-09-10T16:53:20.000Z;3.20
2019-09-10T16:54:21.000Z;3.40
2019-09-10T16:55:21.000Z;3.50
2019-09-10T16:56:21.000Z;3.80
2019-09-10T16:57:21.000Z;3.50
2019-09-10T16:58:21.000Z;3.50
2019-09-10T16:59:21.000Z;3.90
2019-09-10T17:00:21.000Z;4.00
2019-09-10T17:01:21.000Z;4.10
2019-09-10T17:02:21.000Z;3.80
2019-09-10T17:03:21.000Z;3.40
2019-09-10T17:04:21.000Z;3.50
2019-09-10T17:05:22.000Z;3.50
2019-09-10T17:06:22.000Z;3.20
2019-09-10T17:07:22.000Z;3.30
2019-09-10T17:08:22.000Z;3.70
2019-09-10T17:09:22.000Z;3.90
2019-09-10T17:10:22.000Z;3.30
2019-09-10T17:11:22.000Z;3.40
2019-09-10T17:12:22.000Z;3.20
2019-09-10T17:13:22.000Z;3.50
2019-09-10T17:14:22.000Z;3.30
2019-09-10T17:15:23.000Z;3.00
2019-09-10T17:16:23.000Z;3.40
2019-09-10T17:17:23.000Z;3.20
2019-09-10T17:18:23.000Z;3.00
2019-09-10T17:19:23.000Z;3.50
2019-09-10T17:20:23.000Z;3.40
2019-09-10T17:21:23.000Z;3.40
2019-09-10T17:22:23.000Z;2.90
2019-09-10T17:23:23.000Z;2.80
2019-09-10T17:24:23.000Z;3.00
2019-09-10T17:25:23.000Z;2.70
2019-09-10T17:26:24.000Z;2.90
2019-09-10T17:27:24.000Z;2.20
2019-09-10T17:28:24.000Z;2.90
2019-09-10T17:29:24.000Z;2.70
2019-09-10T17:30:24.000Z;2.50
2019-09-10T17:31:24.000Z;2.30
2019-09-10T17:32:24.000Z;2.60
2019-09-10T17:33:24.000Z;2.60
2019-09-10T17:34:24.000Z;2.40
2019-09-10T17:35:24.000Z;2.40
2019-09-10T17:36:24.000Z;2.60
2019-09-10T17:37:25.000Z;2.20
2019-09-10T17:38:25.000Z;2.10
2019-09-10T17:39:25.000Z;2.20
2019-09-10T17:40:25.000Z;2.60
2019-09-10T17:41:25.000Z;2.50
2019-09-10T17:42:25.000Z;2.60
2019-09-10T17:43:25.000Z;2.40
2019-09-10T17:44:25.000Z;2.10
2019-09-10T17:45:25.000Z;2.60
2019-09-10T17:46:25.000Z;2.30
2019-09-10T17:47:25.000Z;2.00
2019-09-10T17:48:26.000Z;2.10
2019-09-10T17:49:26.000Z;2.20
2019-09-10T17:50:26.000Z;2.40
2019-09-10T17:51:26.000Z;2.60
2019-09-10T17:52:26.000Z;2.50
2019-09-10T17:53:26.000Z;2.60
2019-09-10T17:54:26.000Z;2.40
2019-09-10T17:55:26.000Z;2.20
2019-09-10T17:56:26.000Z;2.40
2019-09-10T17:57:26.000Z;2.10
2019-09-10T17:58:27.000Z;1.90
2019-09-10T17:59:27.000Z;1.90
2019-09-10T18:00:27.000Z;1.80
2019-09-10T18:01:27.000Z;2.00
2019-09-10T18:02:27.000Z;1.90
2019-09-10T18:03:27.000Z;2.30
