createdAt;value_hum;value_pm;value_temp
2019-09-10T12:43:57.000Z;36.08;3.70;20.78
2019-09-10T12:44:57.000Z;35.76;2.90;20.91
2019-09-10T12:45:57.000Z;35.75;3.50;21.08
2019-09-10T12:46:58.000Z;35.35;3.30;21.12
2019-09-10T12:47:58.000Z;35.14;3.30;21.19
2019-09-10T12:48:58.000Z;34.94;3.00;21.19
2019-09-10T12:49:58.000Z;34.74;3.70;21.26
2019-09-10T12:50:58.000Z;34.94;3.30;21.19
2019-09-10T12:51:58.000Z;35.05;3.20;21.21
2019-09-10T12:52:58.000Z;35.44;3.30;21.22
2019-09-10T12:53:58.000Z;35.55;4.10;21.27
2019-09-10T12:54:58.000Z;35.53;2.90;21.34
2019-09-10T12:55:58.000Z;35.03;3.40;21.43
2019-09-10T12:56:59.000Z;34.71;3.50;21.56
2019-09-10T12:57:59.000Z;34.39;3.30;21.75
2019-09-10T12:58:59.000Z;34.39;2.90;21.85
2019-09-10T12:59:59.000Z;33.11;3.00;21.74
2019-09-10T13:00:59.000Z;32.41;3.00;21.53
2019-09-10T13:01:59.000Z;33.03;2.40;21.43
2019-09-10T13:02:59.000Z;33.62;2.90;21.31
2019-09-10T13:03:59.000Z;33.62;2.60;21.28
2019-09-10T13:04:59.000Z;33.94;3.30;21.22
2019-09-10T13:05:59.000Z;34.55;3.00;21.24
2019-09-10T13:06:59.000Z;35.25;4.10;21.09
2019-09-10T13:08:00.000Z;35.64;3.30;21.05
2019-09-10T13:09:00.000Z;34.96;3.10;20.96
2019-09-10T13:10:00.000Z;35.36;3.20;20.94
2019-09-10T13:11:00.000Z;35.46;3.70;20.83
2019-09-10T13:12:00.000Z;35.58;3.10;20.63
2019-09-10T13:13:00.000Z;36.00;3.20;20.50
2019-09-10T13:14:00.000Z;35.69;3.20;20.46
2019-09-10T13:15:00.000Z;35.60;3.20;20.44
2019-09-10T13:16:00.000Z;35.89;3.40;20.37
2019-09-10T13:17:00.000Z;36.10;3.00;20.40
2019-09-10T13:18:00.000Z;35.82;3.40;20.23
2019-09-10T13:19:01.000Z;35.91;3.50;20.20
2019-09-10T13:20:01.000Z;36.11;3.30;20.16
2019-09-10T13:21:01.000Z;36.21;3.60;20.23
2019-09-10T13:22:01.000Z;36.00;3.10;20.34
2019-09-10T13:23:01.000Z;35.69;2.80;20.48
2019-09-10T13:24:01.000Z;35.30;2.60;20.42
2019-09-10T13:25:01.000Z;35.19;3.10;20.37
2019-09-10T13:26:01.000Z;34.99;2.90;20.42
2019-09-10T13:27:01.000Z;35.19;2.50;20.57
2019-09-10T13:28:01.000Z;34.98;3.00;20.72
2019-09-10T13:29:01.000Z;34.76;3.20;20.88
2019-09-10T13:30:02.000Z;34.84;2.90;21.03
2019-09-10T13:31:02.000Z;34.14;3.80;21.18
2019-09-10T13:32:02.000Z;33.84;2.90;21.26
2019-09-10T13:33:02.000Z;33.14;2.90;21.27
2019-09-10T13:34:02.000Z;32.84;2.90;21.27
2019-09-10T13:35:02.000Z;33.12;2.70;21.33
2019-09-10T13:36:02.000Z;32.23;2.60;21.34
2019-09-10T13:37:02.000Z;32.64;2.20;21.28
2019-09-10T13:38:02.000Z;33.24;2.40;21.12
2019-09-10T13:39:02.000Z;33.56;3.50;20.91
2019-09-10T13:40:03.000Z;33.87;2.90;20.76
2019-09-10T13:41:03.000Z;34.58;3.40;20.72
2019-09-10T13:42:03.000Z;34.28;3.30;20.69
2019-09-10T13:43:03.000Z;34.28;3.00;20.66
2019-09-10T13:44:03.000Z;34.78;3.80;20.60
2019-09-10T13:45:03.000Z;35.48;3.50;20.60
2019-09-10T13:46:03.000Z;34.69;3.20;20.56
2019-09-10T13:47:03.000Z;34.80;3.30;20.42
2019-09-10T13:48:03.000Z;35.51;3.50;20.27
2019-09-10T13:49:03.000Z;35.91;3.60;20.22
2019-09-10T13:50:03.000Z;36.02;3.30;20.19
2019-09-10T13:51:04.000Z;36.52;2.50;20.25
2019-09-10T13:52:04.000Z;36.02;3.70;20.27
2019-09-10T13:53:04.000Z;35.69;3.10;20.38
2019-09-10T13:54:04.000Z;35.89;3.10;20.42
2019-09-10T13:55:04.000Z;36.10;3.20;20.51
2019-09-10T13:56:04.000Z;35.89;3.00;20.57
2019-09-10T13:57:04.000Z;34.80;2.70;20.54
2019-09-10T13:58:04.000Z;34.09;3.30;20.48
2019-09-10T13:59:04.000Z;34.59;3.00;20.44
2019-09-10T14:00:04.000Z;34.80;3.10;20.51
2019-09-10T14:01:04.000Z;34.58;2.50;20.57
2019-09-10T14:02:05.000Z;34.98;2.50;20.63
2019-09-10T14:03:05.000Z;35.28;2.50;20.68
2019-09-10T14:04:05.000Z;34.98;2.30;20.79
2019-09-10T14:05:05.000Z;34.96;2.80;20.87
2019-09-10T14:06:05.000Z;35.16;2.80;20.93
2019-09-10T14:07:05.000Z;34.36;2.70;20.96
2019-09-10T14:08:05.000Z;34.24;2.70;21.11
2019-09-10T14:09:05.000Z;34.14;2.70;21.24
2019-09-10T14:10:05.000Z;33.93;2.30;21.38
2019-09-10T14:11:05.000Z;33.83;2.80;21.40
2019-09-10T14:12:05.000Z;33.93;2.60;21.42
2019-09-10T14:13:06.000Z;34.12;3.20;21.36
2019-09-10T14:14:06.000Z;34.53;3.10;21.31
2019-09-10T14:15:06.000Z;34.55;3.30;21.21
2019-09-10T14:16:06.000Z;34.64;4.00;21.13
2019-09-10T14:17:06.000Z;34.26;3.90;20.91
2019-09-10T14:18:06.000Z;34.49;4.20;20.54
2019-09-10T14:19:06.000Z;34.80;4.10;20.54
2019-09-10T14:20:06.000Z;34.88;3.60;20.71
2019-09-10T14:21:06.000Z;34.67;3.60;20.66
2019-09-10T14:22:06.000Z;35.08;3.60;20.69
2019-09-10T14:23:07.000Z;35.18;3.90;20.69
2019-09-10T14:24:07.000Z;35.18;3.70;20.73
2019-09-10T14:25:07.000Z;35.08;3.40;20.75
2019-09-10T14:26:07.000Z;35.36;3.80;20.90
2019-09-10T14:27:07.000Z;35.44;3.20;21.08
2019-09-10T14:28:07.000Z;35.85;3.40;21.18
2019-09-10T14:29:07.000Z;34.43;3.40;21.31
2019-09-10T14:30:07.000Z;34.34;3.20;21.27
2019-09-10T14:31:07.000Z;34.64;3.40;21.26
2019-09-10T14:32:07.000Z;34.53;3.20;21.33
2019-09-10T14:33:07.000Z;33.93;2.40;21.42
2019-09-10T14:34:08.000Z;33.23;2.80;21.46
2019-09-10T14:35:08.000Z;32.73;3.00;21.49
2019-09-10T14:36:08.000Z;32.73;2.80;21.52
2019-09-10T14:37:08.000Z;32.31;2.70;21.64
2019-09-10T14:38:08.000Z;32.01;2.80;21.68
2019-09-10T14:39:08.000Z;32.11;3.20;21.66
2019-09-10T14:40:08.000Z;32.31;2.60;21.68
2019-09-10T14:41:08.000Z;32.81;2.70;21.66
2019-09-10T14:42:08.000Z;32.31;2.70;21.63
2019-09-10T14:43:08.000Z;32.73;3.40;21.46
2019-09-10T14:44:08.000Z;32.62;3.00;21.28
2019-09-10T14:45:09.000Z;32.84;2.90;21.18
2019-09-10T14:46:09.000Z;32.94;3.00;21.18
2019-09-10T14:47:09.000Z;33.24;2.70;21.16
2019-09-10T14:48:09.000Z;33.54;2.10;21.18
2019-09-10T14:49:09.000Z;33.54;2.50;21.16
2019-09-10T14:50:09.000Z;33.64;2.70;21.13
2019-09-10T14:51:09.000Z;34.46;3.10;20.97
2019-09-10T14:52:09.000Z;34.96;3.30;20.91
2019-09-10T14:53:09.000Z;33.56;3.00;20.88
2019-09-10T14:54:09.000Z;34.06;3.10;20.93
2019-09-10T14:55:09.000Z;34.16;3.00;20.98
2019-09-10T14:56:10.000Z;33.56;2.90;20.93
2019-09-10T14:57:10.000Z;33.96;3.10;20.88
2019-09-10T14:58:10.000Z;34.16;3.30;20.90
2019-09-10T14:59:10.000Z;34.56;2.70;20.96
2019-09-10T15:00:10.000Z;34.56;2.60;20.96
2019-09-10T15:01:10.000Z;34.16;3.00;20.94
2019-09-10T15:02:10.000Z;33.86;3.20;20.96
2019-09-10T15:03:10.000Z;34.56;3.30;20.96
2019-09-10T15:04:10.000Z;34.86;3.10;20.85
2019-09-10T15:05:10.000Z;34.86;3.80;20.83
2019-09-10T15:06:11.000Z;35.38;4.00;20.71
2019-09-10T15:07:11.000Z;35.68;4.20;20.61
2019-09-10T15:08:11.000Z;35.39;3.90;20.53
2019-09-10T15:09:11.000Z;36.00;3.90;20.42
2019-09-10T15:10:11.000Z;35.69;4.20;20.44
2019-09-10T15:11:11.000Z;35.50;4.50;20.34
2019-09-10T15:12:11.000Z;35.71;4.20;20.33
2019-09-10T15:13:11.000Z;36.00;3.90;20.41
2019-09-10T15:14:11.000Z;35.69;3.30;20.44
2019-09-10T15:15:11.000Z;35.30;3.90;20.54
2019-09-10T15:16:11.000Z;35.38;3.00;20.61
2019-09-10T15:17:12.000Z;34.98;3.60;20.68
2019-09-10T15:18:12.000Z;35.26;3.60;20.82
2019-09-10T15:19:12.000Z;34.66;2.90;20.97
2019-09-10T15:20:12.000Z;34.44;3.30;21.05
2019-09-10T15:21:12.000Z;34.34;3.10;21.12
2019-09-10T15:22:12.000Z;34.44;3.30;21.13
2019-09-10T15:23:12.000Z;34.44;3.40;21.08
2019-09-10T15:24:12.000Z;34.36;3.20;21.03
2019-09-10T15:25:12.000Z;34.26;2.80;20.94
2019-09-10T15:26:12.000Z;34.76;3.30;20.91
2019-09-10T15:27:12.000Z;34.56;3.30;20.83
2019-09-10T15:28:13.000Z;34.76;3.50;20.81
2019-09-10T15:29:13.000Z;34.76;3.10;20.87
2019-09-10T15:30:13.000Z;34.76;3.20;20.96
2019-09-10T15:31:13.000Z;35.05;2.80;21.09
2019-09-10T15:32:13.000Z;34.84;3.20;21.21
2019-09-10T15:33:13.000Z;34.12;3.00;21.43
2019-09-10T15:34:13.000Z;33.71;3.10;21.56
2019-09-10T15:35:13.000Z;33.91;3.40;21.55
2019-09-10T15:36:13.000Z;34.33;3.90;21.45
2019-09-10T15:37:13.000Z;34.53;3.90;21.33
2019-09-10T15:38:13.000Z;34.73;3.50;21.31
2019-09-10T15:39:14.000Z;35.13;3.50;21.33
2019-09-10T15:40:14.000Z;34.73;3.70;21.28
2019-09-10T15:41:14.000Z;34.84;3.80;21.19
2019-09-10T15:42:14.000Z;34.98;3.80;20.75
2019-09-10T15:43:14.000Z;35.80;4.10;20.51
2019-09-10T15:44:14.000Z;35.89;3.70;20.54
2019-09-10T15:45:14.000Z;35.48;3.40;20.57
2019-09-10T15:46:14.000Z;35.80;3.50;20.48
2019-09-10T15:47:14.000Z;35.69;3.30;20.56
2019-09-10T15:48:14.000Z;36.00;3.60;20.54
2019-09-10T15:49:14.000Z;35.80;3.50;20.48
2019-09-10T15:50:15.000Z;36.18;3.50;20.58
2019-09-10T15:51:15.000Z;36.08;3.70;20.68
2019-09-10T15:52:15.000Z;35.38;3.50;20.75
2019-09-10T15:53:15.000Z;35.68;3.20;20.75
2019-09-10T15:54:15.000Z;35.18;3.30;20.72
2019-09-10T15:55:15.000Z;35.18;3.60;20.61
2019-09-10T15:56:15.000Z;35.28;3.40;20.61
2019-09-10T15:57:15.000Z;35.58;3.40;20.58
2019-09-10T15:58:15.000Z;35.39;3.20;20.54
2019-09-10T15:59:15.000Z;35.69;3.90;20.51
2019-09-10T16:00:16.000Z;35.69;3.20;20.53
2019-09-10T16:01:16.000Z;35.39;3.20;20.51
2019-09-10T16:02:16.000Z;35.50;3.70;20.50
2019-09-10T16:03:16.000Z;35.89;2.70;20.51
2019-09-10T16:04:16.000Z;35.89;2.70;20.56
2019-09-10T16:05:16.000Z;35.39;3.20;20.54
2019-09-10T16:06:16.000Z;35.39;3.20;20.53
2019-09-10T16:07:16.000Z;35.50;3.30;20.44
2019-09-10T16:08:16.000Z;35.69;3.20;20.46
2019-09-10T16:09:16.000Z;35.19;3.40;20.51
2019-09-10T16:10:16.000Z;35.68;3.30;20.60
2019-09-10T16:11:17.000Z;35.38;3.40;20.64
2019-09-10T16:12:17.000Z;34.78;2.90;20.76
2019-09-10T16:13:17.000Z;34.26;3.20;20.81
2019-09-10T16:14:17.000Z;34.16;2.90;20.81
2019-09-10T16:15:17.000Z;34.36;2.70;20.83
2019-09-10T16:16:17.000Z;34.66;2.90;20.82
2019-09-10T16:17:17.000Z;34.06;3.20;20.83
2019-09-10T16:18:17.000Z;34.56;3.30;20.82
2019-09-10T16:19:17.000Z;34.38;2.90;20.76
2019-09-10T16:20:17.000Z;34.88;2.80;20.73
2019-09-10T16:21:17.000Z;34.98;2.80;20.66
2019-09-10T16:22:18.000Z;34.67;2.90;20.61
2019-09-10T16:23:18.000Z;34.98;3.50;20.60
2019-09-10T16:24:18.000Z;34.78;2.80;20.61
2019-09-10T16:25:18.000Z;34.98;3.00;20.63
2019-09-10T16:26:18.000Z;34.48;3.30;20.60
2019-09-10T16:27:18.000Z;34.89;3.70;20.48
2019-09-10T16:28:18.000Z;35.19;3.50;20.44
2019-09-10T16:29:18.000Z;35.50;3.30;20.41
2019-09-10T16:30:18.000Z;35.50;3.50;20.37
2019-09-10T16:31:18.000Z;35.80;3.30;20.40
2019-09-10T16:32:19.000Z;35.69;3.50;20.42
2019-09-10T16:33:19.000Z;35.80;3.70;20.42
2019-09-10T16:34:19.000Z;35.89;3.90;20.35
2019-09-10T16:35:19.000Z;36.21;4.00;20.26
2019-09-10T16:36:19.000Z;36.41;4.10;20.22
2019-09-10T16:37:19.000Z;36.02;3.80;20.17
2019-09-10T16:38:19.000Z;36.33;3.90;20.08
2019-09-10T16:39:19.000Z;36.52;4.30;20.13
2019-09-10T16:40:19.000Z;36.72;4.40;20.13
2019-09-10T16:41:19.000Z;37.22;3.40;20.19
2019-09-10T16:42:19.000Z;37.32;3.70;20.26
2019-09-10T16:43:20.000Z;37.30;4.10;20.34
2019-09-10T16:44:20.000Z;36.40;3.90;20.44
2019-09-10T16:45:20.000Z;35.80;4.00;20.57
2019-09-10T16:46:20.000Z;35.48;4.10;20.66
2019-09-10T16:47:20.000Z;35.58;3.60;20.69
2019-09-10T16:48:20.000Z;36.08;3.30;20.64
2019-09-10T16:49:20.000Z;35.98;3.40;20.61
2019-09-10T16:50:20.000Z;36.10;3.70;20.54
2019-09-10T16:51:20.000Z;36.18;4.20;20.58
2019-09-10T16:52:20.000Z;36.28;3.40;20.63
2019-09-10T16:53:20.000Z;35.88;3.20;20.61
2019-09-10T16:54:21.000Z;36.08;3.40;20.60
2019-09-10T16:55:21.000Z;36.20;3.50;20.56
2019-09-10T16:56:21.000Z;36.48;3.80;20.61
2019-09-10T16:57:21.000Z;36.28;3.50;20.76
2019-09-10T16:58:21.000Z;35.96;3.50;20.83
2019-09-10T16:59:21.000Z;35.98;3.90;20.78
2019-09-10T17:00:21.000Z;35.78;4.00;20.78
2019-09-10T17:01:21.000Z;36.08;4.10;20.78
2019-09-10T17:02:21.000Z;36.07;3.80;20.91
2019-09-10T17:03:21.000Z;35.85;3.40;21.09
2019-09-10T17:04:21.000Z;35.75;3.50;21.22
2019-09-10T17:05:22.000Z;35.35;3.50;21.26
2019-09-10T17:06:22.000Z;35.13;3.20;21.30
2019-09-10T17:07:22.000Z;34.63;3.30;21.33
2019-09-10T17:08:22.000Z;34.43;3.70;21.31
2019-09-10T17:09:22.000Z;34.53;3.90;21.33
2019-09-10T17:10:22.000Z;34.34;3.30;21.24
2019-09-10T17:11:22.000Z;34.84;3.40;21.13
2019-09-10T17:12:22.000Z;34.26;3.20;21.00
2019-09-10T17:13:22.000Z;33.28;3.50;20.66
2019-09-10T17:14:22.000Z;34.19;3.30;20.54
2019-09-10T17:15:23.000Z;34.80;3.00;20.50
2019-09-10T17:16:23.000Z;34.99;3.40;20.41
2019-09-10T17:17:23.000Z;35.19;3.20;20.37
2019-09-10T17:18:23.000Z;35.61;3.00;20.33
2019-09-10T17:19:23.000Z;35.71;3.50;20.30
2019-09-10T17:20:23.000Z;35.71;3.40;20.15
2019-09-10T17:21:23.000Z;36.23;3.40;20.05
2019-09-10T17:22:23.000Z;36.52;2.90;20.12
2019-09-10T17:23:23.000Z;35.82;2.80;20.15
2019-09-10T17:24:23.000Z;35.31;3.00;20.13
2019-09-10T17:25:23.000Z;35.03;2.70;20.08
2019-09-10T17:26:24.000Z;35.23;2.90;20.07
2019-09-10T17:27:24.000Z;35.13;2.20;20.04
2019-09-10T17:28:24.000Z;35.13;2.90;19.92
2019-09-10T17:29:24.000Z;35.63;2.70;19.86
2019-09-10T17:30:24.000Z;35.95;2.50;19.85
2019-09-10T17:31:24.000Z;36.15;2.30;19.83
2019-09-10T17:32:24.000Z;35.85;2.60;19.83
2019-09-10T17:33:24.000Z;35.44;2.60;19.85
2019-09-10T17:34:24.000Z;35.35;2.40;19.85
2019-09-10T17:35:24.000Z;35.43;2.40;19.89
2019-09-10T17:36:24.000Z;35.73;2.60;19.90
2019-09-10T17:37:25.000Z;36.03;2.20;19.89
2019-09-10T17:38:25.000Z;36.13;2.10;19.94
2019-09-10T17:39:25.000Z;36.13;2.20;20.00
2019-09-10T17:40:25.000Z;36.23;2.60;19.97
2019-09-10T17:41:25.000Z;36.43;2.50;19.98
2019-09-10T17:42:25.000Z;36.23;2.60;20.01
2019-09-10T17:43:25.000Z;36.33;2.40;20.02
2019-09-10T17:44:25.000Z;36.43;2.10;20.05
2019-09-10T17:45:25.000Z;36.73;2.60;20.02
2019-09-10T17:46:25.000Z;36.63;2.30;20.02
2019-09-10T17:47:25.000Z;36.63;2.00;20.04
2019-09-10T17:48:26.000Z;36.54;2.10;20.10
2019-09-10T17:49:26.000Z;35.93;2.20;20.07
2019-09-10T17:50:26.000Z;35.83;2.40;20.07
2019-09-10T17:51:26.000Z;36.02;2.60;20.12
2019-09-10T17:52:26.000Z;35.71;2.50;20.16
2019-09-10T17:53:26.000Z;35.41;2.60;20.16
2019-09-10T17:54:26.000Z;35.21;2.40;20.19
2019-09-10T17:55:26.000Z;35.51;2.20;20.19
2019-09-10T17:56:26.000Z;35.21;2.40;20.20
2019-09-10T17:57:26.000Z;35.51;2.10;20.19
2019-09-10T17:58:27.000Z;35.41;1.90;20.20
2019-09-10T17:59:27.000Z;35.51;1.90;20.15
2019-09-10T18:00:27.000Z;35.53;1.80;20.07
2019-09-10T18:01:27.000Z;35.73;2.00;20.02
2019-09-10T18:02:27.000Z;35.83;1.90;19.90
2019-09-10T18:03:27.000Z;35.85;2.30;19.78
2019-09-10T18:04:27.000Z;36.35;1.90;19.68
2019-09-10T18:05:27.000Z;36.57;2.40;19.62
2019-09-10T18:06:27.000Z;36.87;2.30;19.62
2019-09-10T18:07:27.000Z;37.05;2.10;19.68
2019-09-10T18:08:27.000Z;37.05;2.20;19.71
2019-09-10T18:09:28.000Z;37.15;2.10;19.67
2019-09-10T18:10:28.000Z;37.37;2.10;19.57
2019-09-10T18:11:28.000Z;37.27;2.50;19.55
2019-09-10T18:12:28.000Z;37.67;2.30;19.53
2019-09-10T18:13:28.000Z;37.57;2.00;19.61
2019-09-10T18:14:28.000Z;37.77;2.30;19.58
2019-09-10T18:15:28.000Z;37.98;2.20;19.64
2019-09-10T18:16:28.000Z;37.85;2.40;19.68
2019-09-10T18:17:28.000Z;37.85;2.70;19.68
2019-09-10T18:18:28.000Z;38.06;2.40;19.75
2019-09-10T18:19:28.000Z;38.06;2.40;19.80
2019-09-10T18:20:29.000Z;37.96;2.60;19.87
2019-09-10T18:21:29.000Z;37.63;3.00;19.92
2019-09-10T18:22:29.000Z;37.55;2.40;19.86
2019-09-10T18:23:29.000Z;37.35;3.20;19.86
2019-09-10T18:24:29.000Z;37.74;2.40;19.87
2019-09-10T18:25:29.000Z;37.84;2.60;19.89
2019-09-10T18:26:29.000Z;37.54;2.30;19.97
2019-09-10T18:27:29.000Z;37.74;2.40;19.98
2019-09-10T18:28:29.000Z;38.04;1.90;19.98
2019-09-10T18:29:29.000Z;37.84;2.40;20.04
2019-09-10T18:30:29.000Z;37.82;2.40;20.12
2019-09-10T18:31:30.000Z;38.54;2.70;20.07
2019-09-10T18:32:30.000Z;38.44;2.40;20.07
2019-09-10T18:33:30.000Z;38.44;2.20;20.08
2019-09-10T18:34:30.000Z;38.64;2.60;20.05
2019-09-10T18:35:30.000Z;39.04;2.30;19.97
2019-09-10T18:36:30.000Z;39.16;2.90;19.85
2019-09-10T18:37:30.000Z;39.26;3.00;19.83
2019-09-10T18:38:30.000Z;39.56;2.90;19.78
2019-09-10T18:39:30.000Z;39.56;3.10;19.75
2019-09-10T18:40:30.000Z;39.47;2.50;19.65
2019-09-10T18:41:31.000Z;39.78;2.80;19.52
2019-09-10T18:42:31.000Z;40.08;2.90;19.40
2019-09-10T18:43:31.000Z;40.30;3.00;19.34
2019-09-10T18:44:31.000Z;40.41;3.20;19.30
2019-09-10T18:45:31.000Z;40.70;3.10;19.27
2019-09-10T18:46:31.000Z;40.22;3.20;19.13
2019-09-10T18:47:31.000Z;40.61;3.40;19.17
2019-09-10T18:48:31.000Z;40.83;3.20;19.17
2019-09-10T18:49:31.000Z;41.21;3.10;19.20
2019-09-10T18:50:31.000Z;40.92;2.90;19.12
2019-09-10T18:51:31.000Z;41.13;2.90;19.10
2019-09-10T18:52:32.000Z;41.03;2.80;19.06
2019-09-10T18:53:32.000Z;41.23;3.10;19.02
2019-09-10T18:54:32.000Z;41.23;3.10;19.06
2019-09-10T18:55:32.000Z;41.43;2.90;19.07
2019-09-10T18:56:32.000Z;41.43;3.00;19.10
2019-09-10T18:57:32.000Z;41.63;2.70;19.15
2019-09-10T18:58:32.000Z;41.63;2.20;19.16
2019-09-10T18:59:32.000Z;41.63;2.60;19.17
2019-09-10T19:00:32.000Z;41.63;2.30;19.17
2019-09-10T19:01:32.000Z;41.83;2.90;19.15
2019-09-10T19:02:32.000Z;41.83;2.90;19.16
2019-09-10T19:03:33.000Z;41.91;2.50;19.21
2019-09-10T19:04:33.000Z;41.82;3.10;19.21
2019-09-10T19:05:33.000Z;41.61;3.60;19.21
2019-09-10T19:06:33.000Z;41.61;2.50;19.24
2019-09-10T19:07:33.000Z;41.82;2.70;19.25
2019-09-10T19:08:33.000Z;41.82;2.90;19.24
2019-09-10T19:09:33.000Z;41.71;2.50;19.28
2019-09-10T19:10:33.000Z;41.82;2.80;19.23
2019-09-10T19:11:33.000Z;41.82;3.00;19.27
2019-09-10T19:12:33.000Z;41.82;3.00;19.25
2019-09-10T19:13:34.000Z;41.61;2.70;19.24
2019-09-10T19:14:34.000Z;41.91;2.80;19.27
2019-09-10T19:15:34.000Z;42.11;3.00;19.25
2019-09-10T19:16:34.000Z;42.11;3.00;19.23
2019-09-10T19:17:34.000Z;42.32;3.30;19.20
2019-09-10T19:18:34.000Z;41.43;3.80;19.13
2019-09-10T19:19:34.000Z;42.33;2.90;19.09
2019-09-10T19:20:34.000Z;42.24;3.10;19.10
2019-09-10T19:21:34.000Z;41.93;3.00;19.09
2019-09-10T19:22:34.000Z;41.73;3.00;19.05
2019-09-10T19:23:34.000Z;41.63;2.60;19.05
2019-09-10T19:24:35.000Z;40.92;2.70;19.06
2019-09-10T19:25:35.000Z;41.23;2.80;18.99
2019-09-10T19:26:35.000Z;40.92;2.60;18.97
2019-09-10T19:27:35.000Z;40.83;2.60;18.97
2019-09-10T19:28:35.000Z;41.03;2.70;18.94
2019-09-10T19:29:35.000Z;41.35;2.90;18.93
2019-09-10T19:30:35.000Z;40.84;2.50;18.90
2019-09-10T19:31:35.000Z;40.75;2.50;18.87
2019-09-10T19:32:35.000Z;41.05;2.40;18.84
2019-09-10T19:33:35.000Z;40.95;2.70;18.84
2019-09-10T19:34:35.000Z;40.95;2.40;18.83
2019-09-10T19:35:36.000Z;40.95;2.70;18.83
2019-09-10T19:36:36.000Z;40.44;2.60;18.82
2019-09-10T19:37:36.000Z;40.64;2.40;18.79
2019-09-10T19:38:36.000Z;40.55;2.60;18.75
2019-09-10T19:39:36.000Z;40.34;2.50;18.72
2019-09-10T19:40:36.000Z;40.36;2.60;18.69
2019-09-10T19:41:36.000Z;40.56;2.20;18.66
2019-09-10T19:42:36.000Z;40.97;3.00;18.64
2019-09-10T19:43:36.000Z;40.97;2.40;18.62
2019-09-10T19:44:36.000Z;41.06;2.60;18.62
2019-09-10T19:45:36.000Z;41.06;2.20;18.60
2019-09-10T19:46:37.000Z;40.26;2.20;18.56
2019-09-10T19:47:37.000Z;40.77;2.00;18.54
2019-09-10T19:48:37.000Z;40.46;2.20;18.51
2019-09-10T19:49:37.000Z;40.66;2.00;18.49
2019-09-10T19:50:37.000Z;40.97;1.70;18.49
2019-09-10T19:51:37.000Z;40.86;2.10;18.49
2019-09-10T19:52:37.000Z;40.89;1.70;18.44
2019-09-10T19:53:37.000Z;40.99;1.80;18.41
2019-09-10T19:54:37.000Z;40.89;1.60;18.38
2019-09-10T19:55:37.000Z;41.29;1.70;18.39
2019-09-10T19:56:38.000Z;41.39;1.90;18.39
2019-09-10T19:57:38.000Z;40.89;2.00;18.32
2019-09-10T19:58:38.000Z;41.09;2.20;18.26
2019-09-10T19:59:38.000Z;41.39;2.00;18.26
2019-09-10T20:00:38.000Z;41.51;2.20;18.21
2019-09-10T20:01:38.000Z;41.61;2.10;18.21
2019-09-10T20:02:38.000Z;41.91;2.20;18.17
2019-09-10T20:03:38.000Z;42.01;2.20;18.14
2019-09-10T20:04:38.000Z;42.11;2.30;18.11
2019-09-10T20:05:38.000Z;41.81;2.00;18.10
2019-09-10T20:06:38.000Z;41.81;1.90;18.07
2019-09-10T20:07:39.000Z;42.11;2.00;18.07
2019-09-10T20:08:39.000Z;42.41;1.80;18.09
2019-09-10T20:09:39.000Z;42.11;2.40;18.10
2019-09-10T20:10:39.000Z;41.81;1.70;18.07
2019-09-10T20:11:39.000Z;41.71;1.50;18.09
2019-09-10T20:12:39.000Z;42.01;2.00;18.09
2019-09-10T20:13:39.000Z;42.11;2.10;18.10
2019-09-10T20:14:39.000Z;42.21;2.00;18.10
2019-09-10T20:15:39.000Z;42.21;2.00;18.09
2019-09-10T20:16:39.000Z;42.41;2.30;18.05
2019-09-10T20:17:39.000Z;42.01;2.10;18.02
2019-09-10T20:18:40.000Z;42.13;2.10;17.98
2019-09-10T20:19:40.000Z;42.24;1.60;17.98
2019-09-10T20:20:40.000Z;42.33;1.80;17.95
2019-09-10T20:21:40.000Z;42.44;2.10;17.94
2019-09-10T20:22:40.000Z;42.44;2.10;17.89
2019-09-10T20:23:40.000Z;42.44;1.90;17.94
2019-09-10T20:24:40.000Z;42.33;2.20;17.91
2019-09-10T20:25:40.000Z;42.33;2.20;17.87
2019-09-10T20:26:40.000Z;42.44;2.10;17.84
2019-09-10T20:27:40.000Z;42.44;2.10;17.81
2019-09-10T20:28:40.000Z;42.84;1.90;17.79
2019-09-10T20:29:41.000Z;42.86;2.10;17.76
2019-09-10T20:30:41.000Z;43.06;2.20;17.73
2019-09-10T20:31:41.000Z;43.06;2.40;17.70
2019-09-10T20:32:41.000Z;43.06;2.60;17.66
2019-09-10T20:33:41.000Z;43.26;2.70;17.66
2019-09-10T20:34:41.000Z;43.57;2.40;17.68
2019-09-10T20:35:41.000Z;43.26;2.20;17.68
2019-09-10T20:36:41.000Z;43.57;2.40;17.66
2019-09-10T20:37:41.000Z;43.57;2.00;17.68
2019-09-10T20:38:41.000Z;43.46;2.30;17.71
2019-09-10T20:39:42.000Z;43.77;2.40;17.68
2019-09-10T20:40:42.000Z;43.66;2.90;17.70
2019-09-10T20:41:42.000Z;43.37;2.20;17.71
2019-09-10T20:42:42.000Z;43.37;2.20;17.70
2019-09-10T20:43:42.000Z;43.77;2.50;17.66
2019-09-10T20:44:42.000Z;43.77;2.40;17.68
2019-09-10T20:45:42.000Z;43.77;2.10;17.70
